,Program Year,Region,State/Territory,ETA Code,Local Board Name,Jurisdiction Name,Created Timestamp,Modified Timestamp,Status
254,2023,Region 6,California,6125,Stanislaus County Alliance Worknet,Stanislaus County,01-Jun-2023,,Approved
255,2023,Region 6,California,6130,Ventura County,Ventura County,01-Jun-2023,,Approved
256,2023,Region 6,California,6135,"San Diego Workforce Partnership, Inc.",San Diego County,01-Jun-2023,,Approved
257,2023,Region 6,California,6145,Riverside County Economic Development Agency,Riverside County,01-Jun-2023,,Approved
258,2023,Region 6,California,6150,Department of Workforce Development,San Bernardino City,01-Jun-2023,,Approved
259,2023,Region 6,California,6155,Balance Of San Bernardino County Less San Bernardino City,San Bernardino County Less San Bernardino City,01-Jun-2023,,Approved
260,2023,Region 6,California,6160,Fresno County Workforce Investment Board,Fresno City/County,01-Jun-2023,,Approved
261,2023,Region 6,California,6165,"Tulare County Workforce Investment Board, Inc.",Tulare County,01-Jun-2023,,Approved
262,2023,Region 6,California,6170,Sacramento Employment & Training Agency,Sacramento City/County,01-Jun-2023,,Approved
263,2023,Region 6,California,6175,San Joaquin County Workforce Investment Board,San Joaquin County,01-Jun-2023,,Approved
264,2023,Region 6,California,6185,Alameda County Workforce Investment Board,Alameda County Less Oakland City,01-Jun-2023,,Approved
265,2023,Region 6,California,6190,"Private Industry Council of San Luis Obispo County, Inc.",San Luis Obispo County,01-Jun-2023,,Approved
266,2023,Region 6,California,6195,Imperial County Workforce Development Office,Imperial County,01-Jun-2023,,Approved
267,2023,Region 6,California,6200,Golden Sierra Job Training Agency,El Dorado County,01-Jun-2023,,Approved
268,2023,Region 6,California,6200,Golden Sierra Job Training Agency,Sierra County,01-Jun-2023,,Approved
269,2023,Region 6,California,6200,Golden Sierra Job Training Agency,Alpine County,01-Jun-2023,,Approved
270,2023,Region 6,California,6200,Golden Sierra Job Training Agency,Placer County,01-Jun-2023,,Approved
271,2023,Region 6,California,6200,Golden Sierra Job Training Agency,Nevada County,01-Jun-2023,,Approved
272,2023,Region 6,California,6210,Yolo County Workforce Investment Board,Yolo County,01-Jun-2023,,Approved
273,2023,Region 6,California,6215,Kings County Job Training Office,Kings County,01-Jun-2023,,Approved
274,2023,Region 6,California,6220,Madera County Workforce Investment Board,Madera County,01-Jun-2023,,Approved
275,2023,Region 6,California,6225,Health & Human Services Agency - CSWD Division,San Benito County,01-Jun-2023,,Approved
276,2023,Region 6,California,6240,Mother Lode Workforce Investment Board,Tuolumne County,01-Jun-2023,,Approved
277,2023,Region 6,California,6240,Mother Lode Workforce Investment Board,Mariposa County,01-Jun-2023,,Approved
278,2023,Region 6,California,6240,Mother Lode Workforce Investment Board,Calaveras County,01-Jun-2023,,Approved
279,2023,Region 6,California,6240,Mother Lode Workforce Investment Board,Amador County,01-Jun-2023,,Approved
280,2023,Region 6,California,6245,North Central Counties Consortium,Lake County,01-Jun-2023,,Approved
281,2023,Region 6,California,6245,North Central Counties Consortium,Glenn County,01-Jun-2023,,Approved
282,2023,Region 6,California,6245,North Central Counties Consortium,Yuba County,01-Jun-2023,,Approved
283,2023,Region 6,California,6245,North Central Counties Consortium,Colusa County,01-Jun-2023,,Approved
284,2023,Region 6,California,6245,North Central Counties Consortium,Sutter County,01-Jun-2023,,Approved
285,2023,Region 6,California,6260,City of Santa Ana Workforce Investment Board,Santa Ana City,01-Jun-2023,,Approved
286,2023,Region 6,California,6265,City of Anaheim Workforce Investment Board,Anaheim City,01-Jun-2023,,Approved
287,2023,Region 6,California,6270,Orange County Workforce Investment Board,Santa Ana City,01-Jun-2023,,Approved
288,2023,Region 6,California,6270,Orange County Workforce Investment Board,Anaheim City,01-Jun-2023,,Approved
289,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Monrovia City,01-Jun-2023,,Approved
290,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Carson City,01-Jun-2023,,Approved
291,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Hawaiian Gardens City,01-Jun-2023,,Approved
292,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Lomita City,01-Jun-2023,,Approved
293,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Redondo Beach City,01-Jun-2023,,Approved
294,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Arcadia City,01-Jun-2023,,Approved
295,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Duarte City,01-Jun-2023,,Approved
296,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Inglewood City,01-Jun-2023,,Approved
297,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Manhattan Beach City,01-Jun-2023,,Approved
298,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Torrance City,01-Jun-2023,,Approved
299,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Burbank City,01-Jun-2023,,Approved
300,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Glendale City,01-Jun-2023,,Approved
301,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Lawndale City,01-Jun-2023,,Approved
302,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Pasadena City,01-Jun-2023,,Approved
303,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Downey City,01-Jun-2023,,Approved
304,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Hermosa Beach City,01-Jun-2023,,Approved
305,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Los Angeles City,01-Jun-2023,,Approved
306,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,South Pasadena City,01-Jun-2023,,Approved
307,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Bellflower City,01-Jun-2023,,Approved
308,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Gardena City,01-Jun-2023,,Approved
309,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Lakewood City,01-Jun-2023,,Approved
310,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Norwalk City,01-Jun-2023,,Approved
311,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Cerritos City,01-Jun-2023,,Approved
312,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Hawthorne City,01-Jun-2023,,Approved
313,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Long Beach City,01-Jun-2023,,Approved
314,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Sierra Madre City,01-Jun-2023,,Approved
315,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,Artesia City,01-Jun-2023,,Approved
316,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,El Segundo City,01-Jun-2023,,Approved
317,2023,Region 6,California,6275,Los Angeles County Workforce and Community Services Board,La Canada/Flintridge City,01-Jun-2023,,Approved
318,2023,Region 6,California,6280,Southeast Los Angeles County Workforce Investment Board,Artesia City In Los Angeles County,01-Jun-2023,,Approved
319,2023,Region 6,California,6280,Southeast Los Angeles County Workforce Investment Board,Downey City In Los Angeles County,01-Jun-2023,,Approved
320,2023,Region 6,California,6280,Southeast Los Angeles County Workforce Investment Board,Norwalk City In Los Angeles County,01-Jun-2023,,Approved
321,2023,Region 6,California,6280,Southeast Los Angeles County Workforce Investment Board,Cerritos City In Los Angeles County,01-Jun-2023,,Approved
322,2023,Region 6,California,6280,Southeast Los Angeles County Workforce Investment Board,Lakewood City In Los Angeles County,01-Jun-2023,,Approved
323,2023,Region 6,California,6280,Southeast Los Angeles County Workforce Investment Board,Bellflower City In Los Angeles County,01-Jun-2023,,Approved
324,2023,Region 6,California,6280,Southeast Los Angeles County Workforce Investment Board,Hawaiian Gardens City In Los Angeles County,01-Jun-2023,,Approved
325,2023,Region 6,California,6290,Silicon Valley Workforce Investment Network / Work 2 Future,Cupertino City In Santa Clara County,01-Jun-2023,,Approved
326,2023,Region 6,California,6290,Silicon Valley Workforce Investment Network / Work 2 Future,Mountain View City In Santa Clara County,01-Jun-2023,,Approved
327,2023,Region 6,California,6290,Silicon Valley Workforce Investment Network / Work 2 Future,Sunnyvale City In Santa Clara County,01-Jun-2023,,Approved
328,2023,Region 6,California,6290,Silicon Valley Workforce Investment Network / Work 2 Future,Milpitas City In Santa Clara County,01-Jun-2023,,Approved
329,2023,Region 6,California,6290,Silicon Valley Workforce Investment Network / Work 2 Future,Santa Clara City In Santa Clara County,01-Jun-2023,,Approved
330,2023,Region 6,California,6290,Silicon Valley Workforce Investment Network / Work 2 Future,Los Altos City In Santa Clara County,01-Jun-2023,,Approved
331,2023,Region 6,California,6290,Silicon Valley Workforce Investment Network / Work 2 Future,Palo Alto City In Santa Clara County,01-Jun-2023,,Approved
332,2023,Region 6,California,6295,Northern Rural Training & Employment Consortium (NORTEC),Butte County,01-Jun-2023,,Approved
333,2023,Region 6,California,6295,Northern Rural Training & Employment Consortium (NORTEC),Tehama County,01-Jun-2023,,Approved
334,2023,Region 6,California,6295,Northern Rural Training & Employment Consortium (NORTEC),Modoc County,01-Jun-2023,,Approved
335,2023,Region 6,California,6295,Northern Rural Training & Employment Consortium (NORTEC),Siskiyou County,01-Jun-2023,,Approved
336,2023,Region 6,California,6295,Northern Rural Training & Employment Consortium (NORTEC),Lassen County,01-Jun-2023,,Approved
337,2023,Region 6,California,6295,Northern Rural Training & Employment Consortium (NORTEC),Shasta County,01-Jun-2023,,Approved
338,2023,Region 6,California,6295,Northern Rural Training & Employment Consortium (NORTEC),Del Norte County,01-Jun-2023,,Approved
339,2023,Region 6,California,6295,Northern Rural Training & Employment Consortium (NORTEC),Trinity County,01-Jun-2023,,Approved
340,2023,Region 6,California,6295,Northern Rural Training & Employment Consortium (NORTEC),Plumas County,01-Jun-2023,,Approved
341,2023,Region 6,California,6300,South Bay Workforce Investment Board,Gardena City In Los Angeles County,01-Jun-2023,,Approved
342,2023,Region 6,California,6300,South Bay Workforce Investment Board,Redondo Beach City In Los Angeles County,01-Jun-2023,,Approved
343,2023,Region 6,California,6300,South Bay Workforce Investment Board,Inglewood City In Los Angeles County,01-Jun-2023,,Approved
344,2023,Region 6,California,6300,South Bay Workforce Investment Board,El Segundo City In Los Angeles County,01-Jun-2023,,Approved
345,2023,Region 6,California,6300,South Bay Workforce Investment Board,Manhattan Beach City In Los Angeles County,01-Jun-2023,,Approved
346,2023,Region 6,California,6300,South Bay Workforce Investment Board,Hermosa Beach City In Los Angeles County,01-Jun-2023,,Approved
347,2023,Region 6,California,6300,South Bay Workforce Investment Board,Carson City In Los Angeles County,01-Jun-2023,,Approved
348,2023,Region 6,California,6300,South Bay Workforce Investment Board,Lomita City In Los Angeles County,01-Jun-2023,,Approved
349,2023,Region 6,California,6300,South Bay Workforce Investment Board,Hawthorne City In Los Angeles County,01-Jun-2023,,Approved
350,2023,Region 6,California,6300,South Bay Workforce Investment Board,Torrance City In Los Angeles County,01-Jun-2023,,Approved
351,2023,Region 6,California,6300,South Bay Workforce Investment Board,Lawndale City In Los Angeles County,01-Jun-2023,,Approved
352,2023,Region 6,California,6305,North Valley Job Training Consortium (NOVA),San Mateo County,01-Jun-2023,,Approved
353,2023,Region 6,California,6305,North Valley Job Training Consortium (NOVA),Los Altos City In Santa Clara County,01-Jun-2023,,Approved
354,2023,Region 6,California,6305,North Valley Job Training Consortium (NOVA),Palo Alto City In Santa Clara County,01-Jun-2023,,Approved
355,2023,Region 6,California,6305,North Valley Job Training Consortium (NOVA),Cupertino City In Santa Clara County,01-Jun-2023,,Approved
356,2023,Region 6,California,6305,North Valley Job Training Consortium (NOVA),Sunnyvale City In Santa Clara County,01-Jun-2023,,Approved
357,2023,Region 6,California,6305,North Valley Job Training Consortium (NOVA),Mountain View City In Santa Clara County,01-Jun-2023,,Approved
358,2023,Region 6,California,6305,North Valley Job Training Consortium (NOVA),Santa Clara City In Santa Clara County,01-Jun-2023,,Approved
359,2023,Region 6,California,6305,North Valley Job Training Consortium (NOVA),Milpitas City,01-Jun-2023,,Approved
360,2023,Region 6,California,6310,Workforce Alliance of North Bay,Marin County,01-Jun-2023,,Approved
361,2023,Region 6,California,6310,Workforce Alliance of North Bay,Napa County,01-Jun-2023,,Approved
362,2023,Region 6,California,6310,Workforce Alliance of North Bay,Mendocino County,01-Jun-2023,,Approved
363,2023,Region 4,Colorado,8010,Arapahoe/Douglas Works,Douglas County,01-Jun-2023,,Approved
364,2023,Region 4,Colorado,8010,Arapahoe/Douglas Works,Arapahoe County,01-Jun-2023,,Approved
365,2023,Region 4,Colorado,8015,Workforce Boulder County,Boulder County,01-Jun-2023,,Approved
366,2023,Region 4,Colorado,8025,Office of Economic Development,Denver City/County,01-Jun-2023,,Approved
367,2023,Region 4,Colorado,8030,Jefferson County Workforce Center,Clear Creek County,01-Jun-2023,,Approved
368,2023,Region 4,Colorado,8030,Jefferson County Workforce Center,Jefferson County,01-Jun-2023,,Approved
369,2023,Region 4,Colorado,8030,Jefferson County Workforce Center,Gilpin County,01-Jun-2023,,Approved
370,2023,Region 4,Colorado,8035,Larimer County Workforce Center,Larimer County,01-Jun-2023,,Approved
371,2023,Region 4,Colorado,8045,Employment Services of Weld County,Weld County,01-Jun-2023,,Approved
372,2023,Region 4,Colorado,8060,Pike's Peak Workforce Center,Teller County,01-Jun-2023,,Approved
373,2023,Region 4,Colorado,8060,Pike's Peak Workforce Center,El Paso County,01-Jun-2023,,Approved
374,2023,Region 4,Colorado,8070,Adams County Workforce & Business Center,Adams County,01-Jun-2023,,Approved
375,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Alamosa County,01-Jun-2023,,Approved
376,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Montrose County,01-Jun-2023,,Approved
377,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Conejos County,01-Jun-2023,,Approved
378,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Prowers County,01-Jun-2023,,Approved
379,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Elbert County,01-Jun-2023,,Approved
380,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Sauguache County,01-Jun-2023,,Approved
381,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Jackson County,01-Jun-2023,,Approved
382,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Logan County,01-Jun-2023,,Approved
383,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Bent County,01-Jun-2023,,Approved
384,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Ouray County,01-Jun-2023,,Approved
385,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Custer County,01-Jun-2023,,Approved
386,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Rio Grande County,01-Jun-2023,,Approved
387,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Grand County,01-Jun-2023,,Approved
388,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Washington County,01-Jun-2023,,Approved
389,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,La Plata County,01-Jun-2023,,Approved
390,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Montezuma County,01-Jun-2023,,Approved
391,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Cheyenne County,01-Jun-2023,,Approved
392,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Pitkin County,01-Jun-2023,,Approved
393,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Eagle County,01-Jun-2023,,Approved
394,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,San Miguel County,01-Jun-2023,,Approved
395,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Huerfano County,01-Jun-2023,,Approved
396,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Lincoln County,01-Jun-2023,,Approved
397,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Baca County,01-Jun-2023,,Approved
398,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Otero County,01-Jun-2023,,Approved
399,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Crowley County,01-Jun-2023,,Approved
400,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Rio Blanco County,01-Jun-2023,,Approved
401,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Garfield County,01-Jun-2023,,Approved
402,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Summit County,01-Jun-2023,,Approved
403,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Kit Carson County,01-Jun-2023,,Approved
404,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Moffat County,01-Jun-2023,,Approved
405,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Chaffee County,01-Jun-2023,,Approved
406,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Phillips County,01-Jun-2023,,Approved
407,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Dolores County,01-Jun-2023,,Approved
408,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,San Juan County,01-Jun-2023,,Approved
409,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Hinsdale County,01-Jun-2023,,Approved
410,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Las Animas County,01-Jun-2023,,Approved
411,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Archuleta County,01-Jun-2023,,Approved
412,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Morgan County,01-Jun-2023,,Approved
413,2023,Region 4,Colorado,8080,CO Rural Workforce Consortium,Costilla County,01-Jun-2023,,Approved
